SampleID,label,Influenza,BioProject,HostGroup,HostType,Season,Age,Sex,Feeding,Species,Location,month,Sphingobacterium__4966214a,Pedobacter__e5eb02f3,Sphingobacteriaceae__736f2237,Parabacteroides__ef4b9171,Bacteroides__a13d2ac8,Prevotellaceae_Ga6A1_group__408c8c2d,Prevotellaceae__282df84e,Incertae_Sedis__32018bce,Prevotella__8ef7520d,Porphyromonas__c465f577,Bacteroidales__8e7f285d,H1__5c1b884f,Flavobacterium__63d393fc,Atopobium__81d6cbdb,Arcanobacterium__4c9ad755,Micrococcales__9eb9acee,Rothia__da821e0a,Lawsonella__30d3ed51,Varibaculum__84b87a55,Schaalia__ed995199,Stenotrophomonas__a6eadb2d,Escherichia-Shigella__6e37ae39,Pasteurellaceae__5a64a6f1,Psittacicella__f8bb29a5,Comamonadaceae__c51976b3,Moraxella__00b629e3,Pseudomonas__13b2a473,Halomonas__7333e261,unclassified__0c9e3ed5,Fusibacter__adc4c72e,Desulfovibrio__5d53bfb2,Brevundimonas__da6b37f3,Methylobacterium__1458f1e7,Clostridium__98fcf594,Bacillota__9ccfad18,Mageeibacillus__816bc635,Colidextribacter__d74cd658,UCG-005__4ce32c4e,Oscillospiraceae__ca53da73,Faecalibacterium__a50e8f12,Incertae_Sedis__efb1124a,Ruminococcaceae__0775e59c,Caecibacterium__9265d514,Campylobacter__af35970d,Helicobacter__acc07901,Lachnospiraceae_UCG-010__5bd5c394,Lachnospiraceae__cafeeea8,Incertae_Sedis__03d08b31,Peptoniphilus__172051db,Parvimonas__e9165b84,Peptococcus__e616d0c9,Candidatus_Arthromitus__04c4a458,Streptococcus__bf0a5e99,Gemella__da6858e2,Staphylococcus__463b2f04,Catellicoccus__f52c8cce,Lactobacillales__8ad1796f,Mycoplasmataceae__8e450566,Thomasclavelia__c4abcba6,Incertae_Sedis__b81519f9,Megamonas__97771191,Veillonellaceae__e56b0756,Veillonellales-Selenomonadales__eb04e82f,Veillonella__6718eb07,Phascolarctobacterium__1683506d,Fusobacterium__0daf4b3d,Incertae_Sedis__c3a9c557,Oceanivirga__5702680e,Leptotrichiaceae__d27439ff,Cetobacterium__024cc2ba
SRR7146635,0,Neg,PRJNA464410,Duck,Duck,FW,U,M,dabbling,Anasacuta,"SacramentoNationalWildlifeRefuge,GlennCounty",1.0,-1.945215945965587,-1.945215945965587,-1.945215945965587,-1.945215945965587,1.6101321155238262,-1.945215945965587,-1.945215945965587,-1.945215945965587,3.3480888787589054,3.242169859875168,-1.945215945965587,-1.945215945965587,3.6859958358557785,0.7628342551366227,-1.945215945965587,2.520692172688997,4.527130348535313,-1.945215945965587,-1.945215945965587,-1.945215945965587,0.7628342551366227,-1.945215945965587,2.9299813772355643,2.259476673425379,-1.945215945965587,-1.945215945965587,1.3506209200387422,-1.945215945965587,0.0006942030897256757,-1.945215945965587,-1.945215945965587,1.4220798840208868,-1.945215945965587,-1.945215945965587,0.6197334114959494,-1.945215945965587,-1.945215945965587,-1.945215945965587,-1.945215945965587,-1.945215945965587,-1.945215945965587,-1.945215945965587,3.4254220821620756,6.501769350407153,1.9466043521450391,-1.945215945965587,4.053720615981096,0.4526793268327829,0.25200863137063223,1.815984169727975,1.551291615500893,-1.945215945965587,4.530216770738503,1.0993064917578357,1.815984169727975,-1.945215945965587,-1.945215945965587,3.6420327124346623,-1.945215945965587,1.0993064917578357,-1.945215945965587,-1.945215945965587,4.31053409578778,5.025514132177938,-1.945215945965587,1.7183457001640594,-1.945215945965587,-1.945215945965587,3.5802369931661966,-1.945215945965587
SRR7146636,0,Neg,PRJNA464410,Duck,Duck,FW,U,M,dabbling,Anasacuta,"SacramentoNationalWildlifeRefuge,GlennCounty",1.0,-1.7839740163167113,-1.7839740163167113,-1.7839740163167113,-1.7839740163167113,2.610475138355727,1.4349018085514889,1.4349018085514889,-1.7839740163167113,1.049239327739505,4.4286320794348075,2.610475138355727,-1.7839740163167113,1.3515201996124384,1.049239327739505,-1.7839740163167113,-1.7839740163167113,-1.7839740163167113,0.1619361327386013,1.160464962849729,-1.7839740163167113,-1.7839740163167113,-1.7839740163167113,0.6139212564816585,6.428594381917433,-1.7839740163167113,-1.7839740163167113,-1.7839740163167113,0.41325056101950786,-1.7839740163167113,-1.7839740163167113,-1.7839740163167113,-1.7839740163167113,-1.7839740163167113,-1.7839740163167113,1.5833218136697624,1.049239327739505,-1.7839740163167113,-1.7839740163167113,-1.7839740163167113,-1.7839740163167113,-1.7839740163167113,-1.7839740163167113,-1.7839740163167113,4.889323951450942,-1.7839740163167113,-1.7839740163167113,3.246463905075724,0.780975341144825,1.049239327739505,4.960085169994636,2.1078462817939148,-1.7839740163167113,1.2605484214067113,-1.7839740163167113,1.5118628496876179,-1.7839740163167113,0.6139212564816585,-1.7839740163167113,-1.7839740163167113,1.879587629812935,-1.7839740163167113,4.475607447748212,-1.7839740163167113,2.066173585393347,0.1619361327386013,4.286763711685778,5.997164493528304,-1.7839740163167113,2.907373865912432,-1.7839740163167113
SRR7146637,1,Pos,PRJNA464410,Duck,Duck,FW,U,F,dabbling,Anasacuta,"SacramentoNationalWildlifeRefuge,GlennCounty",12.0,0.6527281951516857,-2.055322005950525,-2.055322005950525,-2.055322005950525,1.9877292618840254,-2.055322005950525,-2.055322005950525,0.6527281951516857,1.705878109743038,4.913528372391424,-2.055322005950525,-2.055322005950525,4.533604471582995,-2.055322005950525,-2.055322005950525,-2.055322005950525,2.022215437955195,-2.055322005950525,0.6527281951516857,-2.055322005950525,1.6582500607537831,-2.055322005950525,2.455537500566326,3.5015060557490134,-2.055322005950525,-2.055322005950525,2.0878127204410086,-2.055322005950525,0.6527281951516857,-2.055322005950525,-2.055322005950525,2.4333143637816157,-0.44588409351642433,-2.055322005950525,-2.055322005950525,-2.055322005950525,0.34257326684784584,-2.055322005950525,0.8891169732159163,-2.055322005950525,-2.055322005950525,0.7778913381056913,1.4411855555159558,5.933899402864752,0.14190257138569518,-0.10941185689521138,5.608085658942955,-2.055322005950525,-2.055322005950525,-2.055322005950525,-2.055322005950525,-2.055322005950525,2.804490398411148,1.1635538189176762,2.022215437955195,-2.055322005950525,1.2405148600538043,2.804490398411148,-2.055322005950525,-0.44588409351642433,0.14190257138569518,2.539797844184066,-2.055322005950525,4.153268020146104,-2.055322005950525,4.274398899572172,-2.055322005950525,-0.44588409351642433,4.485707993239378,0.6527281951516857
SRR7146638,1,Pos,PRJNA464410,Duck,Duck,FW,U,F,dabbling,Anasacuta,"SacramentoNationalWildlifeRefuge,GlennCounty",12.0,-1.7554233705884998,-1.7554233705884998,-1.7554233705884998,-0.14598545815440023,2.418963899307137,-1.7554233705884998,-0.6568110819203907,-1.7554233705884998,-1.7554233705884998,2.6634172372080975,-1.7554233705884998,-1.7554233705884998,3.4649324544898246,-1.7554233705884998,-1.7554233705884998,-1.7554233705884998,1.6785638338966464,-1.7554233705884998,2.136396927522126,-1.7554233705884998,-1.7554233705884998,-1.7554233705884998,2.9895087577747503,5.120841241302266,-1.7554233705884998,0.6424719022098699,0.9526268305137098,-1.7554233705884998,-1.7554233705884998,-1.7554233705884998,-1.7554233705884998,0.6424719022098699,-1.7554233705884998,-1.7554233705884998,-1.7554233705884998,-1.7554233705884998,-1.7554233705884998,0.19048677846681272,-1.7554233705884998,-1.7554233705884998,-1.7554233705884998,0.19048677846681272,-1.7554233705884998,6.355604467605179,4.675907711344978,-1.7554233705884998,3.3259809943959624,0.4418012067477193,-1.7554233705884998,1.0777899734677163,-1.7554233705884998,2.6634172372080975,3.0887637158700914,2.005776745105062,1.9581486961158072,-1.7554233705884998,3.4649324544898246,1.9581486961158072,-1.7554233705884998,-1.7554233705884998,-1.7554233705884998,-1.7554233705884998,-1.7554233705884998,3.6956150829772003,0.19048677846681272,5.517669225411022,-1.7554233705884998,-1.7554233705884998,5.896647375527982,1.6118724593979739
SRR7146639,1,Pos,PRJNA464410,Duck,Duck,FW,U,F,filter,Anasclypeata,"SacramentoNationalWildlifeRefuge,GlennCounty",12.0,-1.5866564580987,-1.5866564580987,-1.5866564580987,0.8112388146996699,4.960128952661824,2.7827913943683216,2.9019799116334397,-1.5866564580987,-1.5866564580987,0.6105681192375192,1.2465568859575162,-1.5866564580987,2.9019799116334397,-1.5866564580987,-1.5866564580987,-1.5866564580987,-1.5866564580987,-1.5866564580987,0.022781454335399687,-1.5866564580987,-1.5866564580987,-1.5866564580987,-1.5866564580987,2.3836354554534216,-1.5866564580987,-1.5866564580987,1.1213937430035097,-1.5866564580987,-1.5866564580987,-0.4880441694305908,0.9782928993628364,0.9782928993628364,-1.5866564580987,-1.5866564580987,-1.5866564580987,-1.5866564580987,1.5488377578304497,-1.5866564580987,1.7091804079056292,-1.5866564580987,0.9782928993628364,3.898140475391955,2.6760234189426155,7.212854443270167,-1.5866564580987,0.022781454335399687,4.98841938250092,-1.5866564580987,-1.5866564580987,-1.5866564580987,-1.5866564580987,-1.5866564580987,1.1213937430035097,0.35925369095661264,0.8112388146996699,2.3451691746256254,0.9782928993628364,-1.5866564580987,-1.5866564580987,-1.5866564580987,5.247452280715138,-1.5866564580987,-1.5866564580987,0.6105681192375192,2.4206767271337704,2.618036161292266,-1.5866564580987,-1.5866564580987,1.1213937430035097,-1.5866564580987
SRR7146640,1,Pos,PRJNA464410,Duck,Duck,FW,U,M,filter,Anasclypeata,"SacramentoNationalWildlifeRefuge,GlennCounty",1.0,0.3089825937241679,-1.6369275553311446,-1.6369275553311446,-1.6369275553311446,-1.6369275553311446,-1.6369275553311446,-1.6369275553311446,-0.02748964289704503,3.054420326897999,3.0170327948263784,-1.6369275553311446,-1.6369275553311446,4.165190820045918,-1.6369275553311446,1.730368274655329,-1.6369275553311446,3.84786937815951,-1.6369275553311446,-1.6369275553311446,-1.6369275553311446,1.407594882392278,-1.6369275553311446,2.213220046378914,3.2228848490305273,-1.6369275553311446,-1.6369275553311446,1.5819482695370555,-1.6369275553311446,-1.6369275553311446,2.625752321710171,-1.6369275553311446,0.3089825937241679,-1.6369275553311446,-1.6369275553311446,-1.6369275553311446,-1.6369275553311446,-1.6369275553311446,-1.6369275553311446,-1.6369275553311446,-1.6369275553311446,-1.6369275553311446,-1.6369275553311446,2.537459714564492,7.063420179182939,2.169734934439175,-1.6369275553311446,2.0766445113731624,-1.6369275553311446,-1.6369275553311446,0.5602970220050745,-1.6369275553311446,-1.6369275553311446,4.311107433849501,-1.6369275553311446,1.5819482695370555,-1.6369275553311446,1.7970596491540016,2.6805605582051655,-1.6369275553311446,1.407594882392278,-1.6369275553311446,-1.6369275553311446,0.3089825937241679,5.390386958708632,-1.6369275553311446,5.255714085840944,-1.6369275553311446,-1.6369275553311446,2.0766445113731624,2.0766445113731624
SRR7146641,0,Neg,PRJNA464410,Duck,Duck,S,H,M,dabbling,Anasplatyrhynchos,"SuisunMarsh/Balboa,SolanoCounty",7.0,-1.59347168550525,-1.59347168550525,-1.59347168550525,-1.59347168550525,-1.59347168550525,-1.59347168550525,-1.59347168550525,-1.59347168550525,4.565623702986683,2.413861499727221,-1.59347168550525,-1.59347168550525,3.7583864479708162,-1.59347168550525,-1.59347168550525,3.00164816462934,3.8829918664262606,-1.59347168550525,-1.59347168550525,-1.59347168550525,1.1145785155969596,-1.59347168550525,2.9391278076480054,-1.59347168550525,-1.59347168550525,-1.59347168550525,3.021648831336009,1.6254041393629501,1.7023651804990791,-1.59347168550525,-1.59347168550525,1.7023651804990791,1.6254041393629501,-1.59347168550525,1.3509672936611903,-1.59347168550525,-1.59347168550525,-1.59347168550525,-1.59347168550525,-1.59347168550525,-1.59347168550525,-1.59347168550525,-1.59347168550525,2.484065758400469,-1.59347168550525,-1.59347168550525,5.5430115230849974,-1.59347168550525,-1.59347168550525,-1.59347168550525,1.8405155189798963,0.9714776719562863,4.688795061390756,3.6376369313493364,-1.59347168550525,-1.59347168550525,3.3552882048729185,2.3383539472190753,-1.59347168550525,3.4627741198430577,-1.59347168550525,6.95812293262832,-1.59347168550525,5.31528309380997,-1.59347168550525,-1.59347168550525,-1.59347168550525,-1.59347168550525,-1.59347168550525,-1.59347168550525
SRR7146642,1,Pos,PRJNA464410,Duck,Duck,S,H,M,dabbling,Anasplatyrhynchos,"SuisunMarsh/Balboa,SolanoCounty",7.0,-1.2202365855314259,-1.2202365855314259,-1.2202365855314259,-1.2202365855314259,-1.2202365855314259,-1.2202365855314259,-1.2202365855314259,-1.2202365855314259,-1.2202365855314259,-1.2202365855314259,6.959804137958734,-1.2202365855314259,3.0424432915098896,-1.2202365855314259,-1.2202365855314259,5.343618941000701,-1.2202365855314259,-1.2202365855314259,2.5864259042388937,-1.2202365855314259,-1.2202365855314259,-1.2202365855314259,-1.2202365855314259,6.01897838824838,-1.2202365855314259,-1.2202365855314259,-1.2202365855314259,-1.2202365855314259,5.147950600819066,-1.2202365855314259,-1.2202365855314259,-1.2202365855314259,-1.2202365855314259,-1.2202365855314259,-1.2202365855314259,-1.2202365855314259,-1.2202365855314259,-1.2202365855314259,-1.2202365855314259,-1.2202365855314259,-1.2202365855314259,-1.2202365855314259,3.1986040222651715,4.803211007429606,2.857300858374293,0.3892013269026737,1.177658687266944,2.857300858374293,-1.2202365855314259,6.114745293340388,3.4711112966977176,-1.2202365855314259,-1.2202365855314259,-1.2202365855314259,-1.2202365855314259,-1.2202365855314259,-1.2202365855314259,-1.2202365855314259,-1.2202365855314259,3.290622920985424,-1.2202365855314259,-1.2202365855314259,5.925747882182961,-1.2202365855314259,-1.2202365855314259,1.4878136155707837,-1.2202365855314259,-1.2202365855314259,-1.2202365855314259,-1.2202365855314259
SRR7146643,0,Neg,PRJNA464410,Duck,Duck,S,H,M,dabbling,Anasplatyrhynchos,"SuisunMarsh/Balboa,SolanoCounty",7.0,-1.3854683107794452,-1.3854683107794452,-1.3854683107794452,-1.3854683107794452,2.464679290930613,-1.3854683107794452,-1.3854683107794452,-1.3854683107794452,1.910368555224884,5.282759937637958,-1.3854683107794452,-1.3854683107794452,0.5604418382758674,-1.3854683107794452,-1.3854683107794452,1.558970668386995,-1.3854683107794452,-1.3854683107794452,-1.3854683107794452,-1.3854683107794452,-1.3854683107794452,-1.3854683107794452,4.030632091424975,6.432559627751283,-1.3854683107794452,-1.3854683107794452,0.8117562665567739,-1.3854683107794452,-1.3854683107794452,-1.3854683107794452,-1.3854683107794452,0.2239696016546544,-1.3854683107794452,-1.3854683107794452,-1.3854683107794452,-1.3854683107794452,-1.3854683107794452,-1.3854683107794452,-1.3854683107794452,-1.3854683107794452,-1.3854683107794452,-1.3854683107794452,3.767823283718333,6.007794783984393,6.567850035780985,-1.3854683107794452,4.5677750235083385,1.558970668386995,-1.3854683107794452,4.756569094807911,1.179481046682091,-1.3854683107794452,1.833407514088755,-1.3854683107794452,-1.3854683107794452,-1.3854683107794452,-1.3854683107794452,1.0124269620189246,-1.3854683107794452,3.1892426677239376,-1.3854683107794452,-1.3854683107794452,-1.3854683107794452,3.1253911957374045,-1.3854683107794452,5.0991669248558065,-1.3854683107794452,-1.3854683107794452,0.5604418382758674,-1.3854683107794452
SRR7146644,1,Pos,PRJNA464410,Duck,Duck,S,H,F,dabbling,Anasplatyrhynchos,"GrizzlyIslandWildlifeArea(GIWA),SolanoCounty",7.0,0.4614270744366067,-1.4844830746187077,1.0804662828428295,-1.4844830746187077,3.110636775515883,-1.4844830746187077,3.8861549535089557,-1.4844830746187077,-1.4844830746187077,6.283204202568201,2.8593223472349765,-1.4844830746187077,4.600016338456465,-1.4844830746187077,-1.4844830746187077,1.4599559045477335,-1.4844830746187077,-1.4844830746187077,1.651011141310443,-1.4844830746187077,-1.4844830746187077,-1.4844830746187077,-0.38587078595059676,7.081309786633593,-0.38587078595059676,-1.4844830746187077,1.651011141310443,0.7127415027175124,-1.4844830746187077,-1.4844830746187077,-1.4844830746187077,1.651011141310443,-0.38587078595059676,-1.4844830746187077,-1.4844830746187077,-1.4844830746187077,-1.4844830746187077,-1.4844830746187077,-1.4844830746187077,-1.4844830746187077,-1.4844830746187077,-1.4844830746187077,0.7127415027175124,5.242948650232148,1.3487302694375094,-1.4844830746187077,1.2235671264835029,-1.4844830746187077,-1.4844830746187077,0.12495483781539374,1.3487302694375094,1.882812755367767,-1.4844830746187077,-1.4844830746187077,2.4073372234919193,-1.4844830746187077,1.2235671264835029,-1.4844830746187077,-1.4844830746187077,3.9226886968414116,-1.4844830746187077,-1.4844830746187077,3.090227903884676,-1.4844830746187077,-1.4844830746187077,3.3907142485824444,-0.38587078595059676,-1.4844830746187077,-1.4844830746187077,-1.4844830746187077
SRR7146645,0,Neg,PRJNA464410,Duck,Duck,S,H,F,dabbling,Anasplatyrhynchos,"SuisunMarsh/Balboa,SolanoCounty",7.0,1.5255818116830158,-1.6932940131851844,-1.6932940131851844,-1.6932940131851844,-1.6932940131851844,-1.6932940131851844,-1.6932940131851844,1.6025428528191448,5.494363150929772,4.000438125617515,-1.6932940131851844,-1.6932940131851844,2.9414349750444515,-1.6932940131851844,-1.6932940131851844,-1.6932940131851844,3.945060656148561,-1.6932940131851844,2.1133684765851353,3.32398582362974,3.649040238779626,-1.6932940131851844,4.44443304090105,-1.6932940131851844,-1.6932940131851844,-1.6932940131851844,2.8175654933316654,-1.6932940131851844,-1.6932940131851844,-1.6932940131851844,-1.6932940131851844,-1.6932940131851844,-1.6932940131851844,-1.6932940131851844,-1.6932940131851844,-1.6932940131851844,-1.6932940131851844,-1.6932940131851844,-1.6932940131851844,-1.6932940131851844,-1.6932940131851844,-1.6932940131851844,-1.6932940131851844,3.937917768636181,3.1970551150365694,-1.6932940131851844,5.518262720128616,1.6025428528191448,-1.6932940131851844,-1.6932940131851844,-1.6932940131851844,-1.6932940131851844,5.317919974165182,1.6740018168012893,-1.6932940131851844,-1.6932940131851844,4.453035244483713,5.155772269448272,-1.6932940131851844,2.5408124914120744,-1.6932940131851844,1.5255818116830158,-1.6932940131851844,6.127948070338373,-1.6932940131851844,-1.6932940131851844,-1.6932940131851844,-1.6932940131851844,2.676153839281837,-1.6932940131851844
SRR7146646,0,Neg,PRJNA464410,Duck,Duck,FW,H,F,dabbling,Anasamericana,"SacramentoNationalWildlifeRefuge,GlennCounty",1.0,0.9725085385348482,-1.224716038801371,-1.224716038801371,3.009390465795888,6.855211731956905,2.4388456073282754,-1.224716038801371,-1.224716038801371,-1.224716038801371,-1.224716038801371,0.9725085385348482,-1.224716038801371,2.8861578253719404,-1.224716038801371,-1.224716038801371,-1.224716038801371,-1.224716038801371,0.9725085385348482,-1.224716038801371,-1.224716038801371,-1.224716038801371,-1.224716038801371,-1.224716038801371,2.071120827202958,-1.224716038801371,-1.224716038801371,-1.224716038801371,-1.224716038801371,-1.224716038801371,-1.224716038801371,1.8198063989220516,0.9725085385348482,-1.224716038801371,-1.224716038801371,-1.224716038801371,-1.224716038801371,-1.224716038801371,2.9184186875901617,3.06574340234702,2.6254315629086875,1.9941597860668292,1.9941597860668292,-1.224716038801371,5.433295007069377,-1.224716038801371,2.071120827202958,1.9107781771277788,-1.224716038801371,-1.224716038801371,-1.224716038801371,-1.224716038801371,-1.224716038801371,-1.224716038801371,-1.224716038801371,-1.224716038801371,-1.224716038801371,-1.224716038801371,-1.224716038801371,-1.224716038801371,-1.224716038801371,4.81791679488101,-1.224716038801371,-1.224716038801371,-1.224716038801371,2.9184186875901617,7.291076171699238,-1.224716038801371,-1.224716038801371,-1.224716038801371,-1.224716038801371
SRR7146648,1,Pos,PRJNA464410,Duck,Duck,FW,U,M,dabbling,Anascarolinensis,"ConawayRanch,YoloCounty",12.0,1.4447938010938364,-1.499645178072604,0.6975793992636152,-1.499645178072604,-0.4010328894044948,-1.499645178072604,-1.499645178072604,-1.499645178072604,2.4706467354795176,4.6967989497219165,-0.4010328894044948,-1.499645178072604,4.087603480327646,1.4447938010938364,-1.499645178072604,-1.499645178072604,1.9343420264125415,-1.499645178072604,-1.499645178072604,-1.499645178072604,1.0653041793889324,-1.499645178072604,-1.499645178072604,4.095066201529235,1.3335681659836114,-1.499645178072604,1.5448772596508187,0.10979273436149573,-1.499645178072604,-1.499645178072604,-1.499645178072604,2.392175120038022,-1.499645178072604,-1.499645178072604,-1.499645178072604,-1.499645178072604,-1.499645178072604,-1.499645178072604,-1.499645178072604,-1.499645178072604,-1.499645178072604,-1.499645178072604,-1.499645178072604,7.106840120822395,1.0653041793889324,-1.499645178072604,3.783558550665384,-1.499645178072604,-1.499645178072604,-1.499645178072604,-1.499645178072604,-1.499645178072604,3.7630450108322813,-1.499645178072604,-1.499645178072604,-1.499645178072604,1.9343420264125415,1.3335681659836114,-1.499645178072604,0.10979273436149573,-1.499645178072604,0.10979273436149573,-1.499645178072604,4.51894803642363,-1.499645178072604,3.6063002958279764,5.978524516087181,-1.499645178072604,4.659450210419329,-1.499645178072604
SRR7146649,0,Neg,PRJNA464410,Duck,Duck,S,H,M,dabbling,Anasplatyrhynchos,"GrizzlyIslandWildlifeArea(GIWA),SolanoCounty",8.0,1.0960324364452507,-1.4689169210162865,-1.4689169210162865,-1.4689169210162865,4.204406346155206,-1.4689169210162865,1.575605516707137,0.7283076563199335,2.674217805375247,1.4755220581501547,-1.4689169210162865,-1.4689169210162865,3.9991432201188455,-1.4689169210162865,-1.4689169210162865,-1.4689169210162865,3.5350293849291736,-1.4689169210162865,-1.4689169210162865,1.0960324364452507,1.7499589038519145,-1.4689169210162865,3.06368257213697,-1.4689169210162865,-0.37030463234817557,0.9289783517820851,2.027590640450194,3.2584708976960544,-1.4689169210162865,-1.4689169210162865,-1.4689169210162865,1.8983789089701881,2.1420009916279383,-1.4689169210162865,-1.4689169210162865,-1.4689169210162865,-1.4689169210162865,-1.4689169210162865,-1.4689169210162865,-1.4689169210162865,-1.4689169210162865,-0.37030463234817557,-1.4689169210162865,1.0960324364452507,-1.4689169210162865,-1.4689169210162865,7.451472139064073,-1.4689169210162865,-1.4689169210162865,-1.4689169210162865,-1.4689169210162865,-1.4689169210162865,4.554530671944747,1.239133280085924,3.222430961212858,-1.4689169210162865,4.204406346155206,1.8269199449880436,-1.4689169210162865,-1.4689169210162865,-1.4689169210162865,-1.4689169210162865,-1.4689169210162865,4.715231969921197,-1.4689169210162865,-1.4689169210162865,-1.4689169210162865,-1.4689169210162865,0.14052099141781493,-1.4689169210162865
SRR7146650,0,Neg,PRJNA464410,Duck,Duck,S,H,F,dabbling,Anasplatyrhynchos,"GrizzlyIslandWildlifeArea(GIWA),SolanoCounty",8.0,-1.4746792083316276,-1.4746792083316276,-1.4746792083316276,-1.4746792083316276,-1.4746792083316276,0.13475870410247381,-1.4746792083316276,-1.4746792083316276,0.13475870410247381,3.013957161400513,-1.4746792083316276,-1.4746792083316276,3.690106765591887,-1.4746792083316276,-1.4746792083316276,-1.4746792083316276,2.8157802328167643,0.13475870410247381,-1.4746792083316276,0.13475870410247381,1.4697597708348136,-1.4746792083316276,3.8385267707101605,0.47123094072368676,-1.4746792083316276,-1.4746792083316276,1.0902701491299096,-0.3760669196635167,-1.4746792083316276,-1.4746792083316276,-1.4746792083316276,1.0902701491299096,-1.4746792083316276,-1.4746792083316276,-1.4746792083316276,-1.4746792083316276,-1.4746792083316276,1.4697597708348136,4.749879220943733,-1.4746792083316276,-1.4746792083316276,1.660815007597523,-1.4746792083316276,3.1792811418258964,-1.4746792083316276,-1.4746792083316276,4.567953625350754,-1.4746792083316276,-1.4746792083316276,-1.4746792083316276,-1.4746792083316276,-1.4746792083316276,4.684416180160306,1.4697597708348136,1.892616621654847,-1.4746792083316276,2.2865209073619353,3.160049779898009,7.327843289952794,-1.4746792083316276,0.923216064466744,-1.4746792083316276,-1.4746792083316276,5.108730013827138,-1.4746792083316276,-1.4746792083316276,-1.4746792083316276,-1.4746792083316276,1.0902701491299096,0.7225453690045924
SRR7146651,1,Pos,PRJNA464410,Duck,Duck,S,H,M,dabbling,Anasplatyrhynchos,"GrizzlyIslandWildlifeArea(GIWA),SolanoCounty",8.0,-0.10004023505303294,-1.198652523721142,0.7472576253341714,-1.198652523721142,0.41078538871295844,-1.198652523721142,-1.198652523721142,-1.198652523721142,-1.198652523721142,3.118835589815169,-1.198652523721142,-1.198652523721142,3.882751841263321,-1.198652523721142,-1.198652523721142,2.733173109003184,-1.198652523721142,-1.198652523721142,0.7472576253341714,-1.198652523721142,0.7472576253341714,-1.198652523721142,-1.198652523721142,4.701244829861349,-1.198652523721142,-1.198652523721142,-0.10004023505303294,-1.198652523721142,2.020223301147059,-1.198652523721142,-1.198652523721142,0.7472576253341714,-1.198652523721142,-1.198652523721142,2.097184342283187,-1.198652523721142,-1.198652523721142,-1.198652523721142,-1.198652523721142,-1.198652523721142,-1.198652523721142,-1.198652523721142,6.402749810862591,7.562427580147205,-1.198652523721142,-1.198652523721142,4.269407617413989,0.7472576253341714,-1.198652523721142,-1.198652523721142,0.41078538871295844,0.7472576253341714,0.9985720536150771,-1.198652523721142,-1.198652523721142,-1.198652523721142,1.7457864554452982,-1.198652523721142,-1.198652523721142,1.7457864554452982,-1.198652523721142,3.882751841263321,-1.198652523721142,-1.198652523721142,-1.198652523721142,4.872085204281348,-1.198652523721142,-1.198652523721142,-1.198652523721142,-1.198652523721142
SRR7146653,1,Pos,PRJNA464410,Duck,Duck,S,H,M,dabbling,Anasplatyrhynchos,"GrizzlyIslandWildlifeArea(GIWA),SolanoCounty",8.0,-0.662145596803307,-1.760757885471416,-1.760757885471416,-1.760757885471416,2.7501016210454337,-1.760757885471416,-1.760757885471416,-1.760757885471416,-1.760757885471416,0.6371373873269537,-1.760757885471416,-1.760757885471416,3.3691408294516574,-1.760757885471416,-1.760757885471416,2.000442230222146,-1.760757885471416,-1.760757885471416,0.6371373873269537,-1.760757885471416,-0.15131997303731648,-1.760757885471416,-1.760757885471416,3.6374048160463364,-1.760757885471416,-1.760757885471416,-1.760757885471416,-1.760757885471416,0.6371373873269537,-1.760757885471416,1.0724554585848,0.436466691864803,-1.760757885471416,2.2822933823631333,-1.760757885471416,-1.760757885471416,-1.760757885471416,-1.760757885471416,0.18515226358389647,-1.760757885471416,-0.662145596803307,4.5064426630699455,3.8413609354082845,7.114808806519135,-1.760757885471416,1.3747363304577336,3.884689012171821,0.8041914719901202,-1.760757885471416,2.8139530930319667,1.1836810936950242,3.5719609077939527,0.6371373873269537,-1.760757885471416,-1.760757885471416,2.3823768409201165,2.246575299761054,-1.760757885471416,1.794590176017997,0.6371373873269537,3.7405003250733104,3.6374048160463364,-1.760757885471416,-1.760757885471416,0.8041914719901202,1.0724554585848,-1.760757885471416,-1.760757885471416,2.9305899967577274,-1.760757885471416
