FeatureID,t,p,FDR,mean_clr_Pos,mean_clr_Neg,direction,importance_mean,importance_sd,frac_folds_positive,freq_C0.2,freq_C1.0,freq_C10.0,l1_hit_all_C,selection_freq,cage_FDR,cage_confounded,Genus,Family,n_methods,three_method_hit
0775e59cd173135c46460efc24f0c35a,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,,Ruminococcaceae,0,False
087eb6a26342b22cd8733d62442e6a62,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Deinococcus,Deinococcaceae,0,False
0c9e3ed50197a5f104e61cd0520fbb29,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,,,0,False
0daf4b3d162fbc5fc14a1ca8f4d2c33b,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Fusobacterium,Fusobacteriaceae,0,False
13b2a473a55c51abc0b42dce9ecb578e,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Pseudomonas,Pseudomonadaceae,0,False
1458f1e7144a7686e3d054d148cb3855,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Methylobacterium,Beijerinckiaceae,0,False
1683506dd97567bf85f5261af480556e,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Phascolarctobacterium,Acidaminococcaceae,0,False
172051db4ee13abc3ac82deb1739a056,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Peptoniphilus,Family_XI,0,False
20003ad708c4341bfb9325715e8a3a6e,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,,Methylomonadaceae,0,False
2364810cd370c6c4d7b0afc6662bb4d8,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Incertae_Sedis,Incertae_Sedis,0,False
282df84e87013a21e2f3d41c9042f9d6,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,,Prevotellaceae,0,False
288a1734edef6ecef620fe0821878619,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Campylobacter,Campylobacteraceae,0,False
2c4bfc1c3d5e6ce1ac21afc5c61b24d6,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Elizabethkingia,Weeksellaceae,0,False
2e73689583c6009968e1d3c321a448f5,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Tumebacillus,Alicyclobacillaceae,0,False
2eb3b8061af5d60205d652aed9c222ed,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Megamonas,Selenomonadaceae,0,False
30d3ed513d2487ebacec1d3806b5ccae,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Lawsonella,Corynebacteriaceae,0,False
32018bce7db6443bd285f8b95338da67,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Incertae_Sedis,Prevotellaceae,0,False
3891a19987c6a02777c313d88e00d0be,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Anaerosporomusa,Sporomusaceae,0,False
3a730178fb4cb3b40dd3fda590373475,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Pseudolabrys,Xanthobacteraceae,0,False
3e438fc0df6bc45da9e7806ef1932a1f,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Lachnospira,Lachnospiraceae,0,False
408c8c2da176e400b44ff317ac0876d3,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Prevotellaceae_Ga6A1_group,Prevotellaceae,0,False
428e3d450aadbf2928c370c30bf67032,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Bifidobacterium,Bifidobacteriaceae,0,False
463b2f0461c807f6f6a2ebd7bcff9c7a,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Staphylococcus,Staphylococcaceae,0,False
4966214a7565ba69a46597265edc5fc6,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Sphingobacterium,Sphingobacteriaceae,0,False
4c70e0645fdca9420418aec1bd7f0627,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Incertae_Sedis,Helicobacteraceae,0,False
4c9ad755e11e8a1a091959f1e73c9d0c,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Arcanobacterium,Actinomycetaceae,0,False
4ce32c4ee3d941f584c8b7a108fe68db,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,UCG-005,Oscillospiraceae,0,False
5147978826a18675c0ec7b677e21a6b7,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Fournierella,Ruminococcaceae,0,False
569e41cdb450ced9aaf87abc387fc8f6,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,,Xanthobacteraceae,0,False
5702680e7007498a309e6e376da0f72f,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Oceanivirga,Leptotrichiaceae,0,False
5730767d52609a76f4fe770bf14c0917,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Prevotellaceae_Ga6A1_group,Prevotellaceae,0,False
5a64a6f1f4e7afd3bbbf171c5c35b46f,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,,Pasteurellaceae,0,False
5bd5c3944af33f3c41fe9dd472376f6a,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Lachnospiraceae_UCG-010,Lachnospiraceae,0,False
5c1b884fe5810b2c1045bf75572ef12f,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,H1,Paludibacteraceae,0,False
5d53bfb2037f7206f04684269c8aef31,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Desulfovibrio,Desulfovibrionaceae,0,False
5d6d106cf5de9268d7e4703d6a6a6241,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Olsenella,Atopobiaceae,0,False
6002421ea9f083767028447e83574ee2,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Incertae_Sedis,Incertae_Sedis,0,False
61ae007cd63dc30c60001aaa869e2ffc,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Enterocloster,Lachnospiraceae,0,False
63d393fc0e99dd18542fb1d4b2af0cbf,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Flavobacterium,Flavobacteriaceae,0,False
6718eb07f4a1ded94863a63d5e19474e,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Veillonella,Veillonellaceae,0,False
6857d1b6598e3f4e0500dd981ec24bfd,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Peptoclostridium,Peptostreptococcaceae,0,False
6e37ae39569a812f7c984ba534ac91de,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Escherichia-Shigella,Enterobacteriaceae,0,False
7199770f7f8dd84f0be92fc3156bb6f9,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Sedimentibacter,Sedimentibacteraceae,0,False
7333e261c60fccfd1cc66224d4914029,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Halomonas,Halomonadaceae,0,False
736f2237cf9ec2cfcaa5645263c92bca,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,,Sphingobacteriaceae,0,False
793757b64114f95de1385e9eb5989cf9,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Intestinimonas,Oscillospiraceae,0,False
7ac33c05ad84021985e552b46f46b74a,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Bacteroides,Bacteroidaceae,0,False
7b071d792fea09d90d9773096db4f8c3,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,,Lachnospiraceae,0,False
7d3638a814df8118a71376d31f66bb19,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Helicobacter,Helicobacteraceae,0,False
816bc6359bb36d4bd2ac7c129451f617,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Mageeibacillus,Oscillospiraceae,0,False
81d6cbdbc40e34b1d58319f78d4860c3,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Atopobium,Atopobiaceae,0,False
84b87a5527ad7573a01f9a340b45b8b2,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Varibaculum,Actinomycetaceae,0,False
8ad1796f811039f7bae012f206c4d408,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,,,0,False
8b89d3fce643e005ff94eae4ff40b75b,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Methanobrevibacter,Methanobacteriaceae,0,False
8e450566af04da60335f56e9098b4eec,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,,Mycoplasmataceae,0,False
8e7f285d81ef2b399b0301d21e6061e5,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,,,0,False
8ef7520d749a002ff44b11ee16c27f1b,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Prevotella,Prevotellaceae,0,False
9265d5145416b3be7b9362ccc8e3dece,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Caecibacterium,Lachnospiraceae,0,False
943c2b9555821bc4e0459be805be9d4b,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Desulfovibrio,Desulfovibrionaceae,0,False
955067ff3611dcc13ed433849d69870d,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Malacoplasma,Mycoplasmataceae,0,False
977711915cab8af85bbf09f4af3954f1,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Megamonas,Selenomonadaceae,0,False
98fcf59486d130abe9a9055704400056,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Clostridium,Clostridiaceae,0,False
9ba9f18a6810a29f8813508c92f077cc,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Caecibacterium,Lachnospiraceae,0,False
9ccfad1833dbe06085dda16682bdb9ef,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,,,0,False
9eb9acee9f8012d509191f395cd33680,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,,,0,False
AB058250.1.1257,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Synechococcus_CC9902,Cyanobiaceae,0,False
AF092548.1.1483,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Clostridium,Clostridiaceae,0,False
